project_id,title,project_type,status,problem_statement,abstract,general_objective,methodology,expected_results,application_context,faculty_id,program_id,group_id,start_year,end_year,keywords,disciplinary_area,funding_type,source_document
PRJ-086,Modelo institucional para monitoreo estructural y su relación con vibraciones,APPLIED_RESEARCH,ACTIVE,La información sobre monitoreo estructural se encuentra distribuida y existen dificultades para relacionarla con vibraciones de manera verificable.,"Proyecto orientado a estudiar monitoreo estructural y su relación con vibraciones, integrando evidencia institucional y un enfoque de detección de anomalías.",Desarrollar y evaluar un enfoque de detección de anomalías que permita analizar monitoreo estructural y generar evidencia útil para vibraciones.,"Integración de fuentes, preparación de datos, detección de anomalías, análisis comparativo y validación de resultados.","Se esperan relaciones priorizadas, evidencia reproducible y orientaciones para decisiones relacionadas con vibraciones.",vibraciones,FAC-005,PRG-013,GRP-016,2025,2026,monitoreo estructural;detección de anomalías;vibraciones,Ambiental,EXTERNAL_PARTNER,
PRJ-087,Integración de evidencia sobre infraestructura urbana en escenarios de smart infrastructure,INSTITUTIONAL,COMPLETED,La información sobre infraestructura urbana se encuentra distribuida y existen dificultades para relacionarla con smart infrastructure de manera verificable.,"Proyecto orientado a estudiar infraestructura urbana y su relación con smart infrastructure, integrando evidencia institucional y un enfoque de sensores.",Desarrollar y evaluar un enfoque de sensores que permita analizar infraestructura urbana y generar evidencia útil para smart infrastructure.,"Integración de fuentes, preparación de datos, sensores, análisis comparativo y validación de resultados.","Se esperan relaciones priorizadas, evidencia reproducible y orientaciones para decisiones relacionadas con smart infrastructure.",smart infrastructure,FAC-005,PRG-014,GRP-015,2026,,infraestructura urbana;sensores;smart infrastructure,Gestión Ambiental,INTERNAL,
PRJ-088,Vibraciones: an applied study for deterioro,APPLIED_RESEARCH,COMPLETED,"Existing information about vibraciones is fragmented across academic and institutional sources, limiting timely analysis.","This project investigates vibraciones in relation to deterioro, using procesamiento de señales. It focuses on institutional evidence and reproducible decision support.",Develop and evaluate an approach based on procesamiento de señales to connect evidence related to vibraciones and deterioro.,"Applied study combining data integration, procesamiento de señales, validation and traceable analysis.","Expected outputs include validated evidence, prioritized findings and a reproducible analytical component.",deterioro,FAC-005,PRG-014,GRP-015,2018,2019,vibraciones;procesamiento de señales;deterioro,Gestión Ambiental,INTERNAL,
PRJ-089,Análisis aplicado de consumo energético para fortalecer edificios,INSTITUTIONAL,FORMULATION,La información sobre consumo energético se encuentra distribuida y existen dificultades para relacionarla con edificios de manera verificable.,"Proyecto orientado a estudiar consumo energético y su relación con edificios, integrando evidencia institucional y un enfoque de series temporales.",Desarrollar y evaluar un enfoque de series temporales que permita analizar consumo energético y generar evidencia útil para edificios.,"Integración de fuentes, preparación de datos, series temporales, análisis comparativo y validación de resultados.","Se esperan relaciones priorizadas, evidencia reproducible y orientaciones para decisiones relacionadas con edificios.",edificios,FAC-006,PRG-018,GRP-019,2021,2022,consumo energético;series temporales;edificios,Ciencia de Datos,PUBLIC_CALL,
PRJ-090,Modelo institucional para eficiencia energética y su relación con energy optimization,APPLIED_RESEARCH,ACTIVE,La información sobre eficiencia energética se encuentra distribuida y existen dificultades para relacionarla con energy optimization de manera verificable.,"Proyecto orientado a estudiar eficiencia energética y su relación con energy optimization, integrando evidencia institucional y un enfoque de optimización.",Desarrollar y evaluar un enfoque de optimización que permita analizar eficiencia energética y generar evidencia útil para energy optimization.,"Integración de fuentes, preparación de datos, optimización, análisis comparativo y validación de resultados.","Se esperan relaciones priorizadas, evidencia reproducible y orientaciones para decisiones relacionadas con energy optimization.",energy optimization,FAC-006,PRG-016,GRP-019,2022,2023,eficiencia energética;optimización;energy optimization,Matemáticas Aplicadas,EXTERNAL_PARTNER,
PRJ-091,Integración de evidencia sobre edificios en escenarios de demanda,INSTITUTIONAL,COMPLETED,La información sobre edificios se encuentra distribuida y existen dificultades para relacionarla con demanda de manera verificable.,"Proyecto orientado a estudiar edificios y su relación con demanda, integrando evidencia institucional y un enfoque de IoT.",Desarrollar y evaluar un enfoque de IoT que permita analizar edificios y generar evidencia útil para demanda.,"Integración de fuentes, preparación de datos, IoT, análisis comparativo y validación de resultados.","Se esperan relaciones priorizadas, evidencia reproducible y orientaciones para decisiones relacionadas con demanda.",demanda,FAC-006,PRG-018,GRP-018,2023,2024,edificios;IoT;demanda,Ciencia de Datos,INTERNAL,
PRJ-092,Estrategia basada en series temporales para estudiar energy optimization,APPLIED_RESEARCH,COMPLETED,La información sobre energy optimization se encuentra distribuida y existen dificultades para relacionarla con consumo energético de manera verificable.,"Proyecto orientado a estudiar energy optimization y su relación con consumo energético, integrando evidencia institucional y un enfoque de series temporales.",Desarrollar y evaluar un enfoque de series temporales que permita analizar energy optimization y generar evidencia útil para consumo energético.,"Integración de fuentes, preparación de datos, series temporales, análisis comparativo y validación de resultados.","Se esperan relaciones priorizadas, evidencia reproducible y orientaciones para decisiones relacionadas con consumo energético.",consumo energético,FAC-006,PRG-017,GRP-020,2024,2025,energy optimization;series temporales;consumo energético,Física,INTERNAL,
PRJ-093,Análisis aplicado de demanda para fortalecer eficiencia energética,INSTITUTIONAL,ACTIVE,La información sobre demanda se encuentra distribuida y existen dificultades para relacionarla con eficiencia energética de manera verificable.,"Proyecto orientado a estudiar demanda y su relación con eficiencia energética, integrando evidencia institucional y un enfoque de optimización.",Desarrollar y evaluar un enfoque de optimización que permita analizar demanda y generar evidencia útil para eficiencia energética.,"Integración de fuentes, preparación de datos, optimización, análisis comparativo y validación de resultados.","Se esperan relaciones priorizadas, evidencia reproducible y orientaciones para decisiones relacionadas con eficiencia energética.",eficiencia energética,FAC-006,PRG-016,GRP-021,2025,2026,,Matemáticas Aplicadas,PUBLIC_CALL,
PRJ-094,Modelo institucional para consumo energético y su relación con edificios,APPLIED_RESEARCH,FORMULATION,La información sobre consumo energético se encuentra distribuida y existen dificultades para relacionarla con edificios de manera verificable.,"Proyecto orientado a estudiar consumo energético y su relación con edificios, integrando evidencia institucional y un enfoque de IoT.",Desarrollar y evaluar un enfoque de IoT que permita analizar consumo energético y generar evidencia útil para edificios.,,"Se esperan relaciones priorizadas, evidencia reproducible y orientaciones para decisiones relacionadas con edificios.",edificios,FAC-006,PRG-016,GRP-021,2026,,consumo energético;IoT;edificios,Matemáticas Aplicadas,EXTERNAL_PARTNER,
PRJ-095,Integración de evidencia sobre eficiencia energética en escenarios de energy optimization,INSTITUTIONAL,ACTIVE,La información sobre eficiencia energética se encuentra distribuida y existen dificultades para relacionarla con energy optimization de manera verificable.,"Proyecto orientado a estudiar eficiencia energética y su relación con energy optimization, integrando evidencia institucional y un enfoque de series temporales.",Desarrollar y evaluar un enfoque de series temporales que permita analizar eficiencia energética y generar evidencia útil para energy optimization.,"Integración de fuentes, preparación de datos, series temporales, análisis comparativo y validación de resultados.","Se esperan relaciones priorizadas, evidencia reproducible y orientaciones para decisiones relacionadas con energy optimization.",energy optimization,FAC-006,PRG-016,GRP-020,2018,2019,eficiencia energética;series temporales;energy optimization,Matemáticas Aplicadas,INTERNAL,
PRJ-096,Edificios: an applied study for demanda,APPLIED_RESEARCH,COMPLETED,"Existing information about edificios is fragmented across academic and institutional sources, limiting timely analysis.","This project investigates edificios in relation to demanda, using optimización. It focuses on institutional evidence and reproducible decision support.",Develop and evaluate an approach based on optimización to connect evidence related to edificios and demanda.,"Applied study combining data integration, optimización, validation and traceable analysis.","Expected outputs include validated evidence, prioritized findings and a reproducible analytical component.",demanda,FAC-006,PRG-017,GRP-019,2019,2020,edificios;optimización;demanda,Física,INTERNAL,
